author,title,year,month,date,time,message_data,message,留言日期,message_day,message_time,message_ip,type,Break_word,POS_tags,Topic,Top_words,Probability
saiulbb (#KEEP MLB GREAT!),[新聞] 比特幣大跌、薩爾瓦多尷尬了！總統的豪賭,2022,7,11,22:48,2022/7/11,我已經加倉了u,2022/ 07 / 11,7月11日,22:48,114.136.4.58,推,"已經,加倉,u","已經 D,加倉 VC,u Di",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.272097161
saiulbb (#KEEP MLB GREAT!),[新聞] 比特幣大跌、薩爾瓦多尷尬了！總統的豪賭,2022,7,11,21:56:39,2022/7/11,無法廣泛流通又有限的貨幣到底怎麼成為未,2022/ 07 / 11,7月11日,21:56:39,27.51.16.130,推,"無法,廣泛,流通,又,有限,貨幣,到底,怎麼,成為,未","無法 D,廣泛 VH,流通 VA,又 D,有限 VH,貨幣 DE,到底 Na,怎麼 D,成為 D,未 VG",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.194468579
saiulbb (#KEEP MLB GREAT!),[新聞] 比特幣大跌、薩爾瓦多尷尬了！總統的豪賭,2022,7,11,22:49,2022/7/11,乞丐破產有差賭贏就翻身,2022/ 07 / 11,7月11日,22:49,49.216.169.23,推,"乞丐,破產,有,差,賭贏,就,翻身","乞丐 Na,破產 VH,有 V_2,差 VH,賭贏 Na,就 D,翻身 VA",2,韭菜 - 台灣 - 收割 - nft - 割完 - 加碼 - 可憐 - 表示 - 進場 - 塔綠班,0.066309736
saiulbb (#KEEP MLB GREAT!),[新聞] 比特幣大跌、薩爾瓦多尷尬了！總統的豪賭,2022,7,11,21:56:39,2022/7/11,跌算國家的漲算我的穩賺不賠啊,2022/ 07 / 11,7月11日,21:56:39,140.109.160.13,推,"跌算,國家,漲算,我,賺,不,賠","跌算 VE,國家 Na,漲算 DE,我 VC,賺 DE,不 VH,賠 VC",3,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,0.411088843
saiulbb (#KEEP MLB GREAT!),[新聞] 比特幣大跌、薩爾瓦多尷尬了！總統的豪賭,2022,7,11,22:50,2022/7/11,國家級韭菜,2022/ 07 / 11,7月11日,22:50,123.193.59.219,推,"國家級,韭菜","國家級 Na,韭菜 Na",2,韭菜 - 台灣 - 收割 - nft - 割完 - 加碼 - 可憐 - 表示 - 進場 - 塔綠班,0.503883227
saiulbb (#KEEP MLB GREAT!),[新聞] 比特幣大跌、薩爾瓦多尷尬了！總統的豪賭,2022,7,11,21:56:39,2022/7/11,薩爾瓦多變薩爾瓦空,2022/ 07 / 11,7月11日,21:56:39,1.171.203.57,推,"薩爾瓦多,變,空","薩爾瓦多 Nc,變 VG,空 Nc",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.004402853
saiulbb (#KEEP MLB GREAT!),[新聞] 比特幣大跌、薩爾瓦多尷尬了！總統的豪賭,2022,7,11,22:56,2022/7/11,大ㄐㄧㄡㄘ,2022/ 07 / 11,7月11日,22:56,101.136.20.145,推,大ㄐㄧㄡㄘ,大ㄐㄧㄡㄘ Na,-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.349126238
saiulbb (#KEEP MLB GREAT!),[新聞] 比特幣大跌、薩爾瓦多尷尬了！總統的豪賭,2022,7,11,21:56:39,2022/7/11,看看土耳其btc其實沒這麼糟,2022/ 07 / 11,7月11日,21:56:39,180.217.133.10,推,"看看,土耳其,btc,其實,沒,這麼,糟","看看 VC,土耳其 Nc,btc FW,其實 D,沒 D,這麼 Dfa,糟 VH",9,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,0.466005856
meblessme (地球太可怕我要回火星),[問卦] 一個人可能炒比特幣嗎？,2022,7,11,22:56,2022/7/11,這個要問馬投顧,2022/ 07 / 11,7月11日,22:56,125.224.242.231,推,"要,問,馬","要 Nf,問 D,馬 VE",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.965401729
meblessme (地球太可怕我要回火星),[問卦] 一個人可能炒比特幣嗎？,2022,7,11,21:56:39,2022/7/11,比特幣最精華的地方就是全市場因素,2022/ 07 / 11,7月11日,21:56:39,220.137.97.189,推,"比特幣,最,精華,地方,就,是,全,因素","比特幣 Na,最 Dfa,精華 Na,地方 DE,就 Na,是 D,全 SHI,因素 Nc",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.332147093
DoBahaha (Dobahaha),[問卦] 為什麼比特幣要用 “賣” 的？,2022,7,7,23:04,2022/7/7,廠商就不想玩虛擬貨幣幹嘛要懂,2022/ 07 / 07,7月7日,23:04,1.162.119.4,推,"廠商,就,不,想,玩,虛擬貨幣,幹嘛,要,懂","廠商 Na,就 D,不 D,想 VE,玩 VC,虛擬貨幣 Na,幹嘛 D,要 D,懂 VK",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.13517923
DoBahaha (Dobahaha),[問卦] 為什麼比特幣要用 “賣” 的？,2022,7,7,21:56:39,2022/7/7,騙騙韭菜鬱金香狂熱你各位工資發鬱金香,2022/ 07 / 07,7月7日,21:56:39,42.73.102.6,推,"騙騙,韭菜,鬱金香,狂熱,工資,發鬱,金香","騙騙 VC,韭菜 Na,鬱金香 Na,狂熱 VH,工資 Na,發鬱 VH,金香 Na",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,1
DoBahaha (Dobahaha),[問卦] 為什麼比特幣要用 “賣” 的？,2022,7,7,23:10,2022/7/7,因為世上還沒有出現像秦始皇一樣的先行者,2022/ 07 / 07,7月7日,23:10,114.26.193.60,推,"因為,世上,還,沒有,出現,像,一樣,先行,者","因為 Cbb,世上 Nc,還 D,沒有 VJ,出現 VH,像 P,一樣 VH,先行 DE,者 D",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.108045409
DoBahaha (Dobahaha),[問卦] 為什麼比特幣要用 “賣” 的？,2022,7,7,21:56:39,2022/7/7,因為幣圈仔就是換個名詞的自助餐業者想,2022/ 07 / 07,7月7日,21:56:39,42.73.206.216,推,"因為,幣圈仔,就,是,換,名詞,自助餐,業者,想","因為 Cbb,幣圈仔 Na,就 D,是 SHI,換 VC,名詞 Nf,自助餐 Na,業者 DE,想 Na",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.089634344
DoBahaha (Dobahaha),[問卦] 為什麼比特幣要用 “賣” 的？,2022,7,7,23:16,2022/7/7,我今天拉了一坨屎想拿來施肥偏偏,2022/ 07 / 07,7月7日,23:16,42.72.183.204,推,"今天,拉,一,屎,想,拿來,施肥,偏偏","今天 Nd,拉 VC,一 Di,屎 Nf,想 Na,拿來 VE,施肥 VC,偏偏 VB",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.290994285
DoBahaha (Dobahaha),[問卦] 為什麼比特幣要用 “賣” 的？,2022,7,7,21:56:39,2022/7/7,方便洗錢的不能洗錢跟屎一樣,2022/ 07 / 07,7月7日,21:56:39,223.137.180.51,推,"方便,洗錢,不能,洗錢,跟,屎,一樣","方便 VH,洗錢 VA,不能 DE,洗錢 D,跟 VA,屎 P,一樣 Na",13,洗錢 - 需求 - 方便 - 拿來 - 好用 - 樓上 - 黑吃黑 - 避稅 - 傳統 - 減少,1
DoBahaha (Dobahaha),[問卦] 為什麼比特幣要用 “賣” 的？,2022,7,7,23:19,2022/7/7,你能用黃金付電費嗎,2022/ 07 / 07,7月7日,23:19,101.138.215.247,推,"能,用,黃金,付,電費","能 D,用 P,黃金 Na,付 VD,電費 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.294614368
cmelo1515 (瓜農),[問卦] 定存台積電vs定存比特幣哪邊會贏？,2022,7,6,21:56:39,2022/7/6,當然是負債少的人贏啊,2022/ 07 / 06,7月6日,21:56:39,111.71.59.243,推,"當然,是,負債,少,人,贏","當然 D,是 SHI,負債 VH,少 VH,人 DE,贏 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.161181969
cmelo1515 (瓜農),[問卦] 定存台積電vs定存比特幣哪邊會贏？,2022,7,6,23:36,2022/7/6,luna幣,2022/ 07 / 06,7月6日,23:36,27.247.101.73,推,luna幣,luna幣 Na,2,韭菜 - 台灣 - 收割 - nft - 割完 - 加碼 - 可憐 - 表示 - 進場 - 塔綠班,0.318462246
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,現在讓你歐印還不快上車,2022/ 07 / 03,7月3日,21:56:39,123.193.90.138,推,"現在,讓,還,不快,上車","現在 Nd,讓 VL,還 D,不快 VH,上車 VA",10,自由 - 財富 - 上車 - 機會 - 最後 - 不快 - allin - 炒底 - 來不及 - 歐印,1
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,23:40,2022/7/3,現在買年底萬,2022/ 07 / 03,7月3日,23:40,36.226.138.200,推,"現在,買,年底","現在 Nd,買 VC,年底 Nd",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.195876918
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,可以拿來買披薩,2022/ 07 / 03,7月3日,21:56:39,202.86.148.234,推,"可以,拿來,買,披薩","可以 D,拿來 VC,買 VC,披薩 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.007600268
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,23:44,2022/7/3,收,2022/ 07 / 03,7月3日,23:44,223.137.15.37,推,收,收 VC,-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.601457365
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,舒服,2022/ 07 / 03,7月3日,21:56:39,49.217.64.219,推,舒服,舒服 VH,5,顯卡 - 跌到 - 便宜 - 跌破 - 正常 - 繼續 - 價格 - 下去 - 崩潰 - 終於,0.003154655
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,23:46,2022/7/3,貸款全開歐印,2022/ 07 / 03,7月3日,23:46,1.160.100.64,推,"貸款,全開,歐印","貸款 Na,全開 VH,歐印 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.450177069
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,美聯儲沒灑錢誰要買電子垃圾不過放心啦,2022/ 07 / 03,7月3日,21:56:39,121.254.68.65,推,"儲沒,灑,錢,要,買,電子,垃圾,不過,放心","儲沒 VC,灑 VC,錢 Na,要 D,買 VC,電子 Na,垃圾 Na,不過 Cbb,放心 VK",4,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.181031908
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,23:46,2022/7/3,樓在自肥嗎,2022/ 07 / 03,7月3日,23:46,106.64.168.236,推,"樓,在,自肥","樓 Nc,在 P,自肥 VA",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.706772502
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,問就是噴,2022/ 07 / 03,7月3日,21:56:39,220.134.52.174,推,"問,就,是,噴","問 VE,就 D,是 SHI,噴 VC",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.601220942
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,23:55,2022/7/3,在qe應該就漲了,2022/ 07 / 03,7月3日,23:55,223.137.7.182,推,"在,qe,應該,就,漲","在 P,qe FW,應該 D,就 D,漲 VH",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.23710503
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,沒成本的東西連設備都靠別人,2022/ 07 / 03,7月3日,21:56:39,180.217.198.129,推,"沒,成本,東西,連,設備,都,靠,別人","沒 VJ,成本 Na,東西 DE,連 Na,設備 Cbb,都 Na,靠 D,別人 P",4,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.062750763
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,23:56,2022/7/3,銀根都抽回去救股市和企業了回不去了,2022/ 07 / 03,7月3日,23:56,61.64.1.210,推,"銀根,都,抽回去,救,股市,和,企業,回,不,去","銀根 Na,都 D,抽回去 VB,救 VC,股市 Nc,和 Caa,企業 Na,回 Di,不 VA,去 D",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.673082894
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,不要賣就不會賠,2022/ 07 / 03,7月3日,21:56:39,36.226.207.225,推,"不要,賣,就,不會,賠","不要 D,賣 VD,就 D,不會 D,賠 VD",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.130120697
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:03,2022/7/3,三年漲一次一次比一次高不用急,2022/ 07 / 03,7月3日,00:03,223.139.241.217,推,"年,漲,次,次,比,次,高,不用,急","年 Nf,漲 VH,次 Nf,次 Nf,比 P,次 Nf,高 VH,不用 D,急 VH",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,1
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,印象之前一堆人說這東西抗通膨的,2022/ 07 / 03,7月3日,21:56:39,114.45.23.192,推,"印象,之前,堆,人,說,東西,抗通膨","印象 Na,之前 Ng,堆 Nf,人 Na,說 VE,東西 Na,抗通膨 VA",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.095309892
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:10,2022/7/3,千萬別買阿不然大家都有錢沒人做工,2022/ 07 / 03,7月3日,00:10,114.37.10.35,推,"千萬,別,買,都,有錢,沒,人,做工","千萬 D,別 D,買 VC,都 D,有錢 VH,沒 VJ,人 Na,做工 VA",2,韭菜 - 台灣 - 收割 - nft - 割完 - 加碼 - 可憐 - 表示 - 進場 - 塔綠班,0.10226649
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,等美國停止升息的時候就會開始升了,2022/ 07 / 03,7月3日,21:56:39,1.200.178.126,推,"等,美國,停止,升息,時候,就,會,開始,升","等 P,美國 Nc,停止 VF,升息 VA,時候 DE,就 Na,會 D,開始 D,升 VL",8,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,0.121009747
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:15,2022/7/3,不要怕分批加碼,2022/ 07 / 03,7月3日,00:15,1.165.95.236,推,"不要,怕,分批,加碼","不要 D,怕 VK,分批 D,加碼 VA",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.530640797
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,乖乖等下個牛市,2022/ 07 / 03,7月3日,21:56:39,61.64.0.72,推,"乖乖,等,下,牛市","乖乖 VH,等 VC,下 Nes,牛市 Nf",7,真的 - 可以 - 哈哈 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.272847823
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:16,2022/7/3,太高眼紅買不起跌了又不敢買,2022/ 07 / 03,7月3日,00:16,49.217.69.192,推,"太,高,眼紅,買不起,跌,又,不,敢,買","太 Dfa,高 VH,眼紅 VH,買不起 VJ,跌 VA,又 Di,不 D,敢 D,買 VL",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.203027137
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,luna比比特幣你瑪幫幫忙,2022/ 07 / 03,7月3日,21:56:39,223.139.241.217,推,"luna,比,比特幣,幫忙","luna FW,比 P,比特幣 Na,幫忙 VC",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,1
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:16,2022/7/3,只要有熱錢就會漲資金總是有地方去,2022/ 07 / 03,7月3日,00:16,42.79.191.121,推,"只要,有,熱,錢,就,會,漲,資金,總是,有,地方,去","只要 Cbb,有 V_2,熱 VHC,錢 Na,就 D,會 D,漲 VH,資金 Na,總是 D,有 V_2,地方 Na,去 D",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.621500936
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,跟股票一樣要沉積一下,2022/ 07 / 03,7月3日,21:56:39,114.136.131.50,推,"跟,股票,一樣,要,沉積,一下","跟 P,股票 Na,一樣 VH,要 D,沉積 VH,一下 Nd",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.881958825
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:20,2022/7/3,天幣收,2022/ 07 / 03,7月3日,00:20,42.72.131.52,推,"天幣,收","天幣 Na,收 VC",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.268560893
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,收,2022/ 07 / 03,7月3日,21:56:39,123.194.180.85,推,收,收 VC,-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.602522326
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:31,2022/7/3,你可以信貸歐印空啊少年幣神,2022/ 07 / 03,7月3日,00:31,223.139.225.106,推,"可以,信貸,少年,幣神","可以 D,信貸 VD,少年 T,幣神 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.513494007
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,噓的都是買不起比特幣的嘻嘻,2022/ 07 / 03,7月3日,21:56:39,114.46.145.199,推,"噓,都,是,買不起,比特幣,嘻嘻","噓 I,都 DE,是 D,買不起 SHI,比特幣 VJ,嘻嘻 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.696081351
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:32,2022/7/3,中國富豪轉移資產用,2022/ 07 / 03,7月3日,00:32,219.68.187.6,推,"中國,富豪,轉移,資產,用","中國 Nc,富豪 Na,轉移 VD,資產 Na,用 VC",9,中國 - 漢奸 - 俄羅斯 - 俄仔 - 粉紅 - 俄羅斯人 - 中國人 - 漢人 - 中文 - 俄國人,1
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,暗網唯一交易貨幣超爽的,2022/ 07 / 03,7月3日,21:56:39,223.139.117.14,推,"暗網,唯一,交易,貨幣,超,爽","暗網 Na,唯一 A,交易 Na,貨幣 Na,超 Dfa,爽 VH",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.213825833
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:33,2022/7/3,破可能直接下探唷,2022/ 07 / 03,7月3日,00:33,42.77.86.8,推,"破,可能,直接,下探,唷","破 VHC,可能 D,直接 VH,下探 VC,唷 I",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.275671244
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,成本的電子垃圾給人洗錢框錢用的道,2022/ 07 / 03,7月3日,21:56:39,223.139.50.31,推,"成本,電子,垃圾,給,人,洗錢,框,錢,用,道","成本 Na,電子 DE,垃圾 Na,給 Na,人 VD,洗錢 Na,框 VA,錢 Na,用 Na,道 VC",4,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.298530368
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:37,2022/7/3,阿現在不買之後六萬八萬你買幹嘛買啊,2022/ 07 / 03,7月3日,00:37,223.138.26.204,推,"在,不,買,之後,買,幹嘛,買","在 P,不 D,買 VC,之後 Ng,買 VC,幹嘛 D,買 VC",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.189018584
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,鎂的時候就準備炒了萬鎂真的要,2022/ 07 / 03,7月3日,21:56:39,27.242.9.245,推,"鎂,時候,就,準備,炒,萬鎂,真的","鎂 Na,時候 DE,就 Na,準備 D,炒 VF,萬鎂 VC,真的 Di",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.010311297
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,歐印年底財富自由,2022/ 07 / 03,7月3日,21:56:39,118.165.132.197,推,"年底,財富,自由","年底 Nd,財富 Na,自由 Na",10,自由 - 財富 - 上車 - 機會 - 最後 - 不快 - allin - 炒底 - 來不及 - 歐印,1
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,00:55,2022/7/3,賣了就漲買了就跌,2022/ 07 / 03,7月3日,00:55,112.78.65.46,推,"賣,就,漲買,就,跌","賣 VD,就 Di,漲買 D,就 VC,跌 Di",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.162184805
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,炒底阿發財靠這波,2022/ 07 / 03,7月3日,21:56:39,110.26.34.181,推,"炒底,靠,波","炒底 VC,靠 P,波 Nf",10,自由 - 財富 - 上車 - 機會 - 最後 - 不快 - allin - 炒底 - 來不及 - 歐印,0.287348356
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,01:21,2022/7/3,幣神不是都放空賺爛了嗎,2022/ 07 / 03,7月3日,01:21,114.41.14.50,推,"幣神,不是,都,放空,賺爛","幣神 Na,不是 Cbb,都 D,放空 VH,賺爛 VC",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.481418306
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,達拉崩吧,2022/ 07 / 03,7月3日,21:56:39,220.137.38.4,推,達拉崩,達拉崩 VC,-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.330939265
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,01:23,2022/7/3,崩回美,2022/ 07 / 03,7月3日,01:23,1.34.233.251,推,"崩回,美","崩回 VCL,美 Nc",5,顯卡 - 跌到 - 便宜 - 跌破 - 正常 - 繼續 - 價格 - 下去 - 崩潰 - 終於,1
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,allin不開玩笑,2022/ 07 / 03,7月3日,21:56:39,110.26.39.26,推,"allin,不,開玩笑","allin FW,不 D,開玩笑 VB",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.195281322
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,01:34,2022/7/3,掌握絕大部分都是當初低成本的礦工,2022/ 07 / 03,7月3日,01:34,220.129.81.47,推,"掌握,都,是,當初,低成本,礦工","掌握 VC,都 D,是 SHI,當初 Nd,低成本 Na,礦工 DE",4,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,1
songgood (ilovegoodgame),[問卦] 比特幣漲不回去了嗎,2022,7,3,21:56:39,2022/7/3,只有比特幣其他幣都是垃圾,2022/ 07 / 04,7月4日,21:56:39,175.181.141.49,推,"只有,比特幣,幣,都,是,垃圾","只有 Cbb,比特幣 Na,幣 Na,都 D,是 SHI,垃圾 Na",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,0.258004035
k99t (聖誕小雞),[問卦] 完全不懂比特幣 不懂NFT是不是很笨？,2022,6,30,01:53,2022/6/30,不用懂啊研究股票比較實在,2022/ 06 / 30,6月30日,01:53,1.200.151.92,推,"不用,懂,研究,股票,比較,實在","不用 D,懂 VK,研究 T,股票 VE,比較 Na,實在 Dfa",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,1
k99t (聖誕小雞),[問卦] 完全不懂比特幣 不懂NFT是不是很笨？,2022,6,30,21:56:39,2022/6/30,沒差啦反正一堆人財報也沒看過股票,2022/ 06 / 30,6月30日,21:56:39,61.64.0.72,推,"沒,差,反正,一,人,財報,也,沒,看過,股票","沒 D,差 VH,反正 T,一 D,人 Nf,財報 Na,也 Na,沒 D,看過 D,股票 VC",0,比特幣 - 歐印 - 現在 - 不是 - 可以 - 美金 - allin - 交易所 - 不會 - 知道,1
k99t (聖誕小雞),[問卦] 完全不懂比特幣 不懂NFT是不是很笨？,2022,6,30,02:15,2022/6/30,nft就類詐騙懂這個沒用,2022/ 06 / 30,6月30日,02:15,222.157.98.95,推,"nft,就,類,詐,騙懂,沒用","nft FW,就 P,類 Nf,詐 VH,騙懂 VK,沒用 Nf",1,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.260833299
