author,title,year,month,date,time,message_data,message,message_day,message_time,message_ip,type,Break_word,POS_tags
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,17:25,2022/06/13,而已大驚小怪,06/14,17:25,118.168.44.133,推,"而已,大驚小怪","而已 T,大驚小怪 VH"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,16:38:00,2022/06/13,加密貨幣一天小事好嗎,06/14,16:38:00,123.240.213.129,推,"加密貨幣,天,小,事,好","加密貨幣 Na,天 Nf,小 VH,事 Na,好 VH"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,17:29,2022/06/13,崩到年底,06/14,17:29,123.193.56.70,推,"崩,到,年底","崩 VH,到 P,年底 Nd"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,16:38:00,2022/06/13,有人跳樓再叫我,06/14,16:38:00,114.136.197.87,推,"有,人,跳樓,再,叫","有 V_2,人 Na,跳樓 VA,再 D,叫 VF"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,17:29,2022/06/13,digitcurrencypuretrash,06/14,17:29,139.104.3.53,推,digitcurrencypuretrash,digitcurrencypuretrash FW
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,16:38:00,2022/06/13,報個名牌allinluna,06/14,16:38:00,118.165.169.93,推,"報,名牌,allinluna","報 VC,名牌 Nf,allinluna Na"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,17:33,2022/06/13,要噴了,06/14,17:33,36.225.57.179,推,"要,噴","要 D,噴 VC"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,16:38:00,2022/06/13,當初開發這程式碼的早就換好現金了誰還在,06/14,16:38:00,111.71.214.48,推,"當初,開發,程式碼,早,就,換好,現金,誰,還","當初 Nd,開發 VC,程式碼 Na,早 DE,就 D,換好 D,現金 VC,誰 Na,還 T"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,17:38,2022/06/13,蹲低準備跳到宇宙,06/14,17:38,223.139.91.102,推,"蹲,低,準備,跳到,宇宙","蹲 VA,低 VH,準備 VF,跳到 VCL,宇宙 Na"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,16:38:00,2022/06/13,開發虛擬貨幣的人就是在等收割全世界韭菜,06/14,16:38:00,126.168.130.33,推,"開發,虛擬貨幣,人,就,是,在,等,收割,全,韭菜","開發 VC,虛擬貨幣 Na,人 DE,就 Na,是 D,在 SHI,等 P,收割 VC,全 VC,韭菜 Nc"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,17:42,2022/06/13,割韭,06/14,17:42,1.200.18.34,推,"割,韭","割 VC,韭 Na"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,16:38:00,2022/06/13,垃圾幣死好,06/14,16:38:00,223.140.38.74,推,"垃圾幣,死,好","垃圾幣 Na,死 VH,好 VH"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,17:42,2022/06/13,看來是進場炒底的好時機翻倍再翻倍,06/14,17:42,180.217.9.79,推,"看來,是,進場,炒底,好,時機,翻倍,再,翻倍","看來 D,是 SHI,進場 VA,炒底 VB,好 DE,時機 VH,翻倍 Na,再 VJ,翻倍 D"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,16:38:00,2022/06/13,ps可以買了沒,06/14,16:38:00,1.34.100.57,推,"ps,可以,買,沒","ps FW,可以 D,買 VC,沒 Di"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,17:45,2022/06/13,這禮拜要跳幾個,06/14,17:45,218.35.144.108,推,"禮拜,要,跳","禮拜 Na,要 D,跳 VA"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,16:38:00,2022/06/13,做空賺不少是說怎麼有高能兒把虛擬貨幣,06/14,16:38:00,123.192.20.44,推,"做,空,賺,是,說,怎麼,有,高能兒,把,虛擬貨幣","做 VC,空 D,賺 VC,是 SHI,說 VE,怎麼 D,有 V_2,高能兒 Na,把 P,虛擬貨幣 Na"
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,17:47,2022/06/13,才,06/14,17:47,203.160.86.79,推,才,才 Da
gk1329 (),[爆卦] 加密貨幣全面崩盤中,2022,6,13,16:38:00,2022/06/13,顯卡還能更低,06/14,16:38:00,36.237.103.107,推,"顯卡,還,能,更,低","顯卡 Na,還 D,能 D,更 Dfa,低 VH"
ikoy (？？？？),[問卦] 加密貨幣是否無法法達成真正去中心化,2022,5,27,17:47,2022/05/27,炒作跟賭博而已到時候要用還不是換成法,05/27,17:47,42.74.170.14,推,"炒作,跟,賭博,而已,到時候,要,用,還不是,換成,法","炒作 VC,跟 P,賭博 VA,而已 T,到時候 D,要 D,用 VC,還不是 D,換成 VG,法 Na"
ikoy (？？？？),[問卦] 加密貨幣是否無法法達成真正去中心化,2022,5,27,16:38:00,2022/05/27,去中心化賭場,05/27,16:38:00,27.52.64.29,推,"去中心化,賭場","去中心化 VHC,賭場 Nc"
ikoy (？？？？),[問卦] 加密貨幣是否無法法達成真正去中心化,2022,5,27,17:47,2022/05/27,去中心化就是騙人的因為那個中心就是他,05/27,17:47,123.195.196.130,推,"去中心化,就,是,騙人的,因為,中心,就,是,他","去中心化 VHC,就 D,是 SHI,騙人的 VA,因為 Cbb,中心 Nf,就 Nc,是 D,他 SHI"
ikoy (？？？？),[問卦] 加密貨幣是否無法法達成真正去中心化,2022,5,27,16:38:00,2022/05/27,就是自己吸金,05/27,16:38:00,1.200.47.24,推,"就,是,吸,金","就 D,是 SHI,吸 VC,金 Na"
ikoy (？？？？),[問卦] 加密貨幣是否無法法達成真正去中心化,2022,5,27,17:55,2022/05/27,交易所是換法幣的媽的這都不知道跟人家玩,05/27,17:55,36.226.78.175,推,"交易所,是,換,法幣,媽的,這,不,知道,跟,人家","交易所 Nc,是 SHI,換 VC,法幣 Na,媽的 DE,這 I,不 D,知道 D,跟 VK,人家 P"
ikoy (？？？？),[問卦] 加密貨幣是否無法法達成真正去中心化,2022,5,27,16:38:00,2022/05/27,炒作騙人錢的工具,05/27,16:38:00,36.226.94.69,推,"炒作,騙人錢,工具","炒作 VC,騙人錢 Na,工具 DE"
ikoy (？？？？),[問卦] 加密貨幣是否無法法達成真正去中心化,2022,5,27,18:00,2022/05/27,虛擬賭場當高尚投資笑死人一群賭鬼,05/28,18:00,42.77.149.17,推,"虛擬,賭場,當,高尚,投資,笑死,人,群,賭鬼","虛擬 VC,賭場 Nc,當 VG,高尚 VH,投資 VC,笑死 VHC,人 Na,群 Nf,賭鬼 Na"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,16:38:00,2022/05/16,luna還有機會少年幣神nft就是韭菜,05/16,16:38:00,111.246.95.25,推,"luna,還,有,機會,少年,幣神,nft,就是,韭菜","luna FW,還 D,有 V_2,機會 Na,少年 Na,幣神 Na,nft FW,就是 Cbb,韭菜 Na"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,18:10,2022/05/16,nft爛死別玩你luna好歹是大家一起拉,05/16,18:10,61.64.0.72,推,"nft,爛死,別,玩,luna,好歹,是,一起,拉","nft FW,爛死 VH,別 D,玩 VC,luna FW,好歹 D,是 SHI,一起 D,拉 VC"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,16:38:00,2022/05/16,虛擬貨幣是未來趨勢但不是現在要,05/16,16:38:00,114.136.81.163,推,"虛擬貨幣,是,未來,趨勢,但,不是,現在,要","虛擬貨幣 Na,是 SHI,未來 Nd,趨勢 Na,但 Cbb,不是 Cbb,現在 Nd,要 D"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,18:11,2022/05/16,比特幣好便宜卡在三萬快去買,05/16,18:11,111.249.184.63,推,"比特幣,好,便宜,卡在,快,去,買","比特幣 Na,好 Dfa,便宜 VH,卡在 VK,快 D,去 D,買 VC"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,16:38:00,2022/05/16,他寫nfp欸有一樣嗎,05/16,16:38:00,125.224.8.39,推,"寫,nfp,欸,有,一樣","寫 VC,nfp FW,欸 I,有 V_2,一樣 VH"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,18:13,2022/05/16,nft就一堆撒哭辣拉抬然後智障進去接刀,05/16,18:13,27.52.232.27,推,"nft,就,堆,撒哭辣,拉抬,然後,智障,進去,接刀","nft FW,就 D,堆 Nf,撒哭辣 D,拉抬 VC,然後 D,智障 VH,進去 VA,接刀 VA"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,16:38:00,2022/05/16,虛擬貨幣跟nft都是唬人的龐式騙局,05/16,16:38:00,61.228.173.161,推,"虛擬貨幣,跟,nft,都,是,唬人,龐式,騙局","虛擬貨幣 Na,跟 Caa,nft FW,都 D,是 SHI,唬人 VA,龐式 DE,騙局 A"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,18:15,2022/05/16,需要花點時間慢慢研究,05/16,18:15,116.89.142.6,推,"需要,花,點,時間,慢慢,研究","需要 VK,花 VC,點 Nf,時間 Na,慢慢 VH,研究 VE"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,16:38:00,2022/05/16,最近看滿多人都有在玩這個,05/16,16:38:00,220.133.252.206,推,"最近,看,人,都,有,在,玩","最近 Nd,看 VC,人 Na,都 D,有 D,在 D,玩 VC"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,18:20,2022/05/16,一個願打一個願挨你行你上我行我素,05/16,18:20,1.169.22.107,推,"願,打,一,挨,你,行,上","願 Nf,打 VK,一 VC,挨 Nf,你 VK,行 P,上 VC"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,18:21,2022/05/16,兩個都是老鼠會不要不信,05/16,18:21,49.217.45.255,推,"都,是,老鼠,會,不要,不信","都 Nf,是 D,老鼠 SHI,會 Na,不要 D,不信 D"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,16:38:00,2022/05/16,就是互相比深度的,05/16,16:38:00,101.10.14.84,推,"就,是,互相,比,深度","就 D,是 SHI,互相 D,比 P,深度 Na"
diesel1845 (sucker),[問卦] NFT 跟加密貨幣哪個水比較深？,2022,5,16,18:21,2022/05/16,nft目前感覺就是抖內性質啊,05/17,18:21,218.187.139.93,推,"nft,目前,感覺,就,是,抖,內,性質","nft FW,目前 Nd,感覺 Na,就 D,是 SHI,抖 VAC,內 Ncd,性質 Na"
DCSHK (八卦版浪人47之28),Re: [問卦] 加密貨幣交易所 法律有法管嗎,2022,5,13,16:38:00,2022/05/13,以目前趨勢看是不可能變成法幣啦,05/13,16:38:00,223.138.244.253,推,"以,目前,趨勢,看,是,不可能,變成,法幣","以 P,目前 Nd,趨勢 Na,看 VE,是 SHI,不可能 D,變成 VG,法幣 Na"
ikoy (？？？？),[問卦] 加密貨幣交易所 法律有法管嗎,2022,5,13,18:24,2022/05/13,不就是沒法管才能當少年幣神,05/13,18:24,36.234.174.240,推,"不,就是,沒法,管,才,能,當,少年幣神","不 D,就是 Cbb,沒法 D,管 VE,才 Da,能 D,當 VG,少年幣神 Na"
ikoy (？？？？),[問卦] 加密貨幣交易所 法律有法管嗎,2022,5,13,16:38:00,2022/05/13,加密貨幣不就要法律不要管他麼科科,05/13,16:38:00,49.216.185.131,推,"加密貨幣,不,就,要,法律,不要,管","加密貨幣 Na,不 D,就 D,要 VE,法律 Na,不要 D,管 VE"
ikoy (？？？？),[問卦] 加密貨幣交易所 法律有法管嗎,2022,5,13,18:28,2022/05/13,加密貨幣精神就是去中心化你找法律管就,05/13,18:28,1.160.38.194,推,"加密貨幣,精神,就,是,去中心化,找,法律管,就","加密貨幣 Na,精神 Na,就 D,是 SHI,去中心化 VHC,找 VC,法律管 Na,就 D"
ikoy (？？？？),[問卦] 加密貨幣交易所 法律有法管嗎,2022,5,13,16:38:00,2022/05/13,阿就線上賭場啊管個屁,05/13,16:38:00,1.200.16.37,推,"線上,賭場,管,屁","線上 Nc,賭場 Nc,管 T,屁 VE"
ikoy (？？？？),[問卦] 加密貨幣交易所 法律有法管嗎,2022,5,13,18:33,2022/05/13,你把它當一個線上遊戲就好,05/13,18:33,223.138.244.253,推,"把,當,線,上,遊戲,就,好","把 P,當 VG,線 Nf,上 Na,遊戲 Ng,就 Na,好 D"
ikoy (？？？？),[問卦] 加密貨幣交易所 法律有法管嗎,2022,5,13,16:38:00,2022/05/13,沒辦法,05/13,16:38:00,36.225.108.65,推,沒辦法,沒辦法 VI
ikoy (？？？？),[問卦] 加密貨幣交易所 法律有法管嗎,2022,5,13,18:45,2022/05/13,你可以不要用交易所阿,05/13,18:45,223.139.218.84,推,"可以,不要,用,交易所","可以 D,不要 D,用 P,交易所 Nc"
ikoy (？？？？),[問卦] 加密貨幣交易所 法律有法管嗎,2022,5,13,16:38:00,2022/05/13,垃圾幣還指望法律保障,05/13,16:38:00,36.226.161.42,推,"垃圾幣,還,指望,法律,保障","垃圾幣 Na,還 D,指望 VK,法律 Na,保障 VC"
god800411 (9527),Re: [問卦] 加密貨幣泡沫是不是準備破掉了？,2022,5,10,18:48,2022/05/10,清醒的都是要去投機完高槓桿的誰在,05/11,18:48,49.159.181.165,推,"清醒,都,是,要,去,投機完,高,槓桿,誰,在","清醒 VH,都 DE,是 D,要 SHI,去 D,投機完 D,高 VC,槓桿 VH,誰 Na,在 DE"
jimmy880921 (張開腿說不),[問卦] 加密貨幣泡沫是不是準備破掉了？,2022,5,10,16:38:00,2022/05/10,覆巢之下無完卵,05/10,16:38:00,220.132.117.105,推,"覆,巢,之下,無,完卵","覆 VD,巢 Na,之下 Ng,無 VJ,完卵 Na"
jimmy880921 (張開腿說不),[問卦] 加密貨幣泡沫是不是準備破掉了？,2022,5,10,18:55,2022/05/10,幣圈一天人間十年加密幣槓桿空軍賺翻了,05/10,18:55,123.193.101.210,推,"幣圈,天,人間,年,加密幣,槓桿,空軍,賺翻","幣圈 Na,天 Nf,人間 Nc,年 Nf,加密幣 Na,槓桿 Na,空軍 Nc,賺翻 VC"
jimmy880921 (張開腿說不),[問卦] 加密貨幣泡沫是不是準備破掉了？,2022,5,10,16:38:00,2022/05/10,最後只會剩一個留下來該倒的必倒,05/10,16:38:00,101.137.251.15,推,"最後,只,會,剩,留下來,該,倒,必,倒","最後 Nd,只 Da,會 D,剩 VJ,留下來 Nf,該 VA,倒 D,必 VC,倒 DE"
jimmy880921 (張開腿說不),[問卦] 加密貨幣泡沫是不是準備破掉了？,2022,5,10,19:01,2022/05/10,加密貨幣就龐式騙局啊泡沫破掉正常,05/13,19:01,61.228.216.22,推,"加密貨幣,就,龐式,騙局,泡沫,破掉,正常","加密貨幣 Na,就 P,龐式 Na,騙局 Na,泡沫 T,破掉 Na,正常 VH"
e741000 (複利葉。腹便。幫浦拉絲),[問卦] 加密貨幣到底能不能賺錢啊,2022,4,30,16:38:00,2022/04/30,你加入他賺錢懂,04/30,16:38:00,111.249.43.109,推,"加入,賺錢,懂","加入 VC,賺錢 VA,懂 VK"
e741000 (複利葉。腹便。幫浦拉絲),[問卦] 加密貨幣到底能不能賺錢啊,2022,4,30,19:16,2022/04/30,很賺但錢是在別人口袋,04/30,19:16,223.137.126.85,推,"很,賺,但,錢,是,在,口袋","很 Dfa,賺 VC,但 Cbb,錢 Na,是 SHI,在 P,口袋 Na"
e741000 (複利葉。腹便。幫浦拉絲),[問卦] 加密貨幣到底能不能賺錢啊,2022,4,30,16:38:00,2022/04/30,我年買了顆放到現在,04/30,16:38:00,114.137.30.231,推,"年,買,顆,放,到,現在","年 Na,買 VC,顆 Di,放 Nf,到 VC,現在 P"
leocean9816 (阿光),[新聞] 美國鎖定朝鮮黑客盜竊6.2億美元加密貨幣,2022,4,16,19:18,2022/04/16,偷垃圾幹嘛,04/16,19:18,98.207.8.217,推,"偷,垃圾,幹嘛","偷 VD,垃圾 Na,幹嘛 VA"
kiwistar (暴風雪之喀秋莎),[問卦] 加密貨幣有什麼好處嗎？,2022,4,9,16:38:00,2022/04/09,賭場啊人類有賭博需求,04/09,16:38:00,180.176.132.213,推,"賭場,人類,有,賭博,需求","賭場 Nc,人類 T,有 Na,賭博 V_2,需求 Nv"
kiwistar (暴風雪之喀秋莎),[問卦] 加密貨幣有什麼好處嗎？,2022,4,9,19:23,2022/04/09,炒作啊,04/09,19:23,180.217.43.220,推,炒作,炒作 VC
kiwistar (暴風雪之喀秋莎),[問卦] 加密貨幣有什麼好處嗎？,2022,4,9,16:38:00,2022/04/09,幫你的錢包減肥,04/09,16:38:00,106.107.253.183,推,"幫,錢包,減肥","幫 P,錢包 DE,減肥 Na"
kiwistar (暴風雪之喀秋莎),[問卦] 加密貨幣有什麼好處嗎？,2022,4,9,19:26,2022/04/09,搬錢好用所以中國要堵住這東西,04/09,19:26,111.249.49.35,推,"搬,錢,好用,所以,中國,要,堵住,東西","搬 VC,錢 Na,好用 VH,所以 Cbb,中國 Nc,要 D,堵住 VC,東西 Na"
kiwistar (暴風雪之喀秋莎),[問卦] 加密貨幣有什麼好處嗎？,2022,4,9,16:38:00,2022/04/09,洗錢方便,04/09,16:38:00,101.10.57.7,推,"洗錢,方便","洗錢 VA,方便 VH"
kiwistar (暴風雪之喀秋莎),[問卦] 加密貨幣有什麼好處嗎？,2022,4,9,19:35,2022/04/09,你可以用pinetwork啊,04/09,19:35,1.168.223.121,推,"可以,用,pinetwork","可以 D,用 P,pinetwork FW"
kiwistar (暴風雪之喀秋莎),[問卦] 加密貨幣有什麼好處嗎？,2022,4,9,16:38:00,2022/04/09,客群不同,04/09,16:38:00,27.242.168.62,推,"客群,不同","客群 Na,不同 VH"
kiwistar (暴風雪之喀秋莎),[問卦] 加密貨幣有什麼好處嗎？,2022,4,9,19:39,2022/04/09,全家點數可以換比特幣,04/12,19:39,1.173.242.193,推,"家,點數,可以,換,比特幣","家 Nf,點數 Na,可以 D,換 VC,比特幣 Na"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,16:38:00,2022/03/13,根本不是漢人啊,03/13,16:38:00,111.83.79.29,推,"根本,不是,漢人","根本 D,不是 Cbb,漢人 Na"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,20:05,2022/03/13,俄羅斯跟漢到底有什麼是關係xd支那,03/13,20:05,223.137.35.48,推,"俄羅斯,跟,漢,到底,有,是,關係,支那","俄羅斯 Nc,跟 P,漢 Nd,到底 D,有 V_2,是 SHI,關係 Na,支那 FW"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,16:38:00,2022/03/13,漢奸不是這種用法國文分,03/13,16:38:00,180.177.114.96,推,"漢奸,不是,種,用,法國,文分","漢奸 Na,不是 Cbb,種 Nf,用 P,法國 Nc,文分 Na"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,20:29,2022/03/13,真正的愛國有時候需要對抗自己國家發出的邪,03/13,20:29,61.228.148.192,推,"真正,愛國,有時候,需要,對抗,自己,發出,邪","真正 A,愛國 DE,有時候 VH,需要 D,對抗 VK,自己 VC,發出 Na,邪 VC"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,16:38:00,2022/03/13,回應得不錯,03/13,16:38:00,114.24.113.45,推,"回應,得,不錯","回應 VC,得 DE,不錯 VH"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,20:42,2022/03/13,漢奸原來俄羅斯也是中國的,03/13,20:42,42.74.148.222,推,"漢奸,原來,俄羅斯,也,是,中國","漢奸 Na,原來 D,俄羅斯 Nc,也 D,是 SHI,中國 Nc"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,16:38:00,2022/03/13,出生在俄羅斯應該算羅斯奸才對吧,03/13,16:38:00,36.224.204.100,推,"出生,在,俄羅斯,應該,算,羅斯奸,才,對","出生 VA,在 P,俄羅斯 Nc,應該 D,算 VG,羅斯奸 Na,才 Da,對 VH"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,22:33,2022/03/13,頂多是俄仔奸吧關漢奸屁事,03/13,22:33,203.203.84.162,推,"頂多,是,俄仔奸,關漢奸屁事","頂多 Da,是 SHI,俄仔奸 Na,關漢奸屁事 T"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,16:38:00,2022/03/13,什麼時候管到他國事務,03/13,16:38:00,106.105.28.225,推,"時候,管到,他國,事務","時候 Na,管到 VE,他國 Nc,事務 Na"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,23:13,2022/03/13,俄仔奸xdd,03/13,23:13,111.185.115.110,推,"俄仔,奸","俄仔 Na,奸 VH"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,16:38:00,2022/03/13,洨粉紅的邏輯不是我等下人可理解,03/13,16:38:00,61.230.171.238,推,"邏輯,不是,我,可,理解","邏輯 DE,不是 Na,我 Cbb,可 Na,理解 D"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:25,2022/03/13,說的其實挺有道理的,03/13,15:25,124.218.131.156,推,"說,其實,挺,有,道理","說 VE,其實 DE,挺 D,有 Dfa,道理 V_2"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:24:56,2022/03/13,俄仔奸xdddd天才,03/13,15:24:56,1.200.10.220,推,"俄仔,奸,天才","俄仔 Na,奸 VH,天才 FW"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:25,2022/03/13,鵝奸,03/13,15:25,61.62.146.233,推,鵝奸,鵝奸 Na
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:24:56,2022/03/13,實話本來就是奴隸,03/13,15:24:56,101.9.97.63,推,"實話,本來,就,是,奴隸","實話 Na,本來 D,就 D,是 SHI,奴隸 Na"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:26,2022/03/13,小粉紅中文不好還被老俄毛子拉正,03/13,15:26,223.137.254.177,推,"小,粉紅,中文,不好,還,被,老俄,毛子,拉,正","小 VH,粉紅 VH,中文 Na,不好 VH,還 D,被 P,老俄 Na,毛子 Na,拉 VC,正 D"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:24:56,2022/03/13,人家俄羅斯人漢奸啥小,03/13,15:24:56,223.137.127.57,推,"俄羅斯人,漢奸,小","俄羅斯人 Na,漢奸 Na,小 VH"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:26,2022/03/13,笑死塔綠完全被這句話戳中欸,03/13,15:26,1.166.56.217,推,"完全,被,句,話,戳中,欸","完全 D,被 P,句 Nf,話 Na,戳中 VC,欸 I"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:24:56,2022/03/13,講得蠻好的,03/13,15:24:56,223.136.39.66,推,"講,得,蠻,好","講 VE,得 DE,蠻 Dfa,好 VH"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:26,2022/03/13,批評馬政府愛台灣批評蔡政府四趴五毛,03/13,15:26,114.43.143.35,推,"批評,政府,愛,台灣,批評,政府,四趴五毛","批評 VC,政府 Na,愛 VL,台灣 Nc,批評 VC,政府 Na,四趴五毛 Na"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,15:24:56,2022/03/13,這年頭的小粉紅已經蠢到連中文都不會了,03/13,15:24:56,59.106.215.141,推,"年頭,小,粉紅,已經,蠢,到,連,都,不會","年頭 Nd,小 DE,粉紅 VH,已經 VH,蠢 D,到 VH,連 P,都 Na,不會 D"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,12:28,2022/03/13,莫名其妙俄羅斯人怎會是漢奸俄奸才對,03/13,12:28,1.169.196.64,推,"莫名其妙,俄羅斯人,怎會,是,漢奸,俄奸,才,對","莫名其妙 VH,俄羅斯人 Na,怎會 D,是 SHI,漢奸 Na,俄奸 VH,才 Da,對 P"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,12:23:42,2022/03/13,說的好塔綠班不喜歡,03/13,12:23:42,211.23.149.61,推,"說,好,塔綠班,不喜歡","說 VE,好 DE,塔綠班 VH,不喜歡 Nc"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,12:30,2022/03/13,人家支持去中心化精神跟他講國家,03/13,12:30,150.116.129.113,推,"支持,去中心化,精神,跟,講,國家","支持 VC,去中心化 VHC,精神 Na,跟 P,講 VE,國家 Na"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,12:23:42,2022/03/13,全世界其實都是奴隸制,03/13,12:23:42,223.137.151.150,推,"世界,其實,都,是,奴隸制","世界 Nc,其實 D,都 D,是 SHI,奴隸制 Na"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,12:37,2022/03/13,黨國不分,03/13,12:37,42.77.85.217,推,"黨國,不,分","黨國 Na,不 D,分 VC"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,12:23:42,2022/03/13,塔綠班很生氣啊,03/13,12:23:42,114.137.35.253,推,"塔綠班,很,生氣","塔綠班 Nc,很 Dfa,生氣 VH"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,12:39,2022/03/13,俄羅斯是欽察汗國固有領土,03/13,12:39,114.136.241.159,推,"俄羅斯,是,汗國,固有,領土","俄羅斯 Nc,是 SHI,汗國 Nc,固有 A,領土 Na"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,12:23:42,2022/03/13,回應內容的非常認同,03/13,12:23:42,101.136.179.14,推,"回應,內容,非常,認同","回應 VC,內容 Na,非常 DE,認同 Dfa"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,11:25,2022/03/13,推,03/13,11:25,27.247.41.79,推,推,推 VC
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,11:24:44,2022/03/13,漢奸羅煞人被中國統治樓,03/13,11:24:44,27.247.194.122,推,"漢奸,人,被,中國,統治樓","漢奸 Na,人 Na,被 P,中國 Nc,統治樓 Nc"
awhat (La Mer),[新聞] 加密貨幣創辦人遭罵「漢奸」！本尊以中文,2022,3,13,11:25,2022/03/13,文法不對應該不是中國人寫的,03/13,11:25,175.181.142.110,推,"文法,不,對,應該,不是,中國人,寫","文法 Na,不 D,對 VH,應該 D,不是 Cbb,中國人 Na,寫 VC"
