author,title,year,month,date,time,message_data,message,留言日期,message_day,message_time,message_ip,type,Break_word,POS_tags,Topic,Top_words,Probability,Topic_28,Top_words_28,Probability_28,厭惡,悲傷,恐懼,生氣,驚喜,開心
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,20:58,2022/6/18,最好歸零爽,2022/06 / 18 ,6月18日,20:58,175.182.176.83,推,"最好,歸零爽","最好 D,歸零爽 VH",10,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,0.2326494086157608,17,美國 - 戰爭 - 空軍 - 大戰 - 升息 - 比較 - 開戰 - 最好 - 如果 - 實體,0.2077477032030014,0,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,19:24:56,2022/6/18,槓桿做空,2022/06 / 18 ,6月18日,19:24:56,42.72.200.31,推,"槓桿,做,空","槓桿 Na,做 VC,空 VHC",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.5479468557308453,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.5240287721651606,0,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,22:04,2022/6/18,跌倒再叫我,2022/06 / 18 ,6月18日,22:04,42.73.133.114,推,"跌倒,再,叫","跌倒 VA,再 D,叫 VF",7,顯卡 - 跌到 - 便宜 - 跌破 - 正常 - 繼續 - 價格 - 下去 - 崩潰 - 終於,1.0,11,跌到 - 跌破 - 繼續 - 崩潰 - 下去 - 舒服 - 意外 - 崩盤 - 不好 - 以下,1.0,0,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,19:24:56,2022/6/18,溫馨,2022/06 / 18 ,6月18日,19:24:56,42.77.132.91,推,溫馨,溫馨 VH,6,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.0128161430309324,3,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.0095168291979242,0,0,0,0,0,1
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,22:06,2022/6/18,垃圾東西就是應該在垃圾桶,2022/06 / 18 ,6月18日,22:06,180.177.58.11,推,"垃圾,東西,就,是,應該,在,垃圾桶","垃圾 Na,東西 Na,就 D,是 SHI,應該 D,在 P,垃圾桶 Na",6,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.134573682517556,3,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.0921273108706522,1,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,19:24:56,2022/6/18,要出人命了,2022/06 / 18 ,6月18日,19:24:56,36.229.62.170,推,"要,出人命","要 D,出人命 VH",8,笑死 - 少年 - 幣神 - 人生 - luna - 有夠 - 好笑 - 假死 - 自殺 - 死了,1.0,8,人生 - luna - 假死 - 自殺 - 死了 - 死亡 - 一律 - 活該 - 生活 - 死忠,1.0,0,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,12:29,2022/6/18,洗錢用浪費能源的東西,2022/06 / 18 ,6月18日,12:29,49.217.173.102,推,"洗錢,用,浪費,能源,東西","洗錢 VA,用 P,浪費 VC,能源 Na,東西 DE",6,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,1.0,3,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,1.0,1,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,12:28:46,2022/6/18,大家抄底歐印,2022/06 / 18 ,6月18日,12:28:46,1.200.146.222,推,"抄底,歐印","抄底 VA,歐印 Na",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.0066652050946895,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.0045873632389859,0,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,12:32,2022/6/18,巴菲特說元賣我我也不要,2022/06 / 19 ,6月19日,12:32,223.136.137.72,推,"說,元,賣,也,不要","說 VE,元 Nf,賣 VD,也 D,不要 D",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.0909967222316385,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.0692813350440454,1,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,12:28:46,2022/6/18,恭喜,2022/06 / 19 ,6月19日,12:28:46,106.64.144.70,推,恭喜,恭喜 VJ,9,真的 - 可以 - 哈哈 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.1887681154158277,4,真的 - 哈哈 - 可以 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.1588222665076305,0,0,0,0,0,1
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,12:32,2022/6/18,低於鎂我再考慮,2022/06 / 19 ,6月19日,12:32,101.136.203.190,推,"低於,鎂,再,考慮","低於 VJ,鎂 Na,再 D,考慮 VE",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.0081651822761455,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.0055916839024215,0,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,12:28:46,2022/6/18,兩萬點這啥單位,2022/06 / 19 ,6月19日,12:28:46,73.170.255.207,推,"點,單位","點 Nf,單位 Na",5,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,0.1791116118237651,14,政府 - 國家 - 世界 - 監管 - 去中心化 - 沒有 - 幣圈 - 農民 - 愛國 - 外國,0.1540809721914152,0,0,0,0,0,0
YESGOTO (潮州渝民),[爆卦] 比特幣(bitcoin)跌破兩萬點啦！,2022,6,18,12:32,2022/6/18,元叫我,2022/06 / 19 ,6月19日,12:32,42.72.225.13,推,"元,叫","元 Nf,叫 VF",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.982162048199828,-1,自來 - 奇蹟 - 離席 - 五樓 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.982162048199828,0,0,0,0,0,0
piggy37 (小時),[問卦] 比特幣大跌便宜顯卡是不是到了,2022,6,17,12:28:46,2022/6/17,現在誰還用顯卡挖比特幣,2022/06 / 17 ,6月17日,12:28:46,49.216.50.110,推,"現在,還,用,顯卡,挖,比特幣","現在 Nd,還 D,用 P,顯卡 Na,挖 VC,比特幣 Na",7,顯卡 - 跌到 - 便宜 - 跌破 - 正常 - 繼續 - 價格 - 下去 - 崩潰 - 終於,0.0588207900846428,10,顯卡 - 便宜 - 正常 - 價格 - 終於 - 降價 - 顯示卡 - 原價 - 太少 - 這裡,0.0523895754543837,0,0,0,0,0,0
piggy37 (小時),[問卦] 比特幣大跌便宜顯卡是不是到了,2022,6,17,12:34,2022/6/17,還跌不夠多,2022/06 / 17 ,6月17日,12:34,1.200.244.125,推,"還,跌,不,夠,多","還 D,跌 VA,不 D,夠 Dfa,多 VH",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.5614744171221782,-1,自來 - 奇蹟 - 離席 - 五樓 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.5614744171221782,0,0,0,0,0,0
piggy37 (小時),[問卦] 比特幣大跌便宜顯卡是不是到了,2022,6,17,12:28:46,2022/6/17,比特幣只會浪費電沒有任何實質貢獻,2022/06 / 17 ,6月17日,12:28:46,106.1.235.254,推,"比特幣,只,會,浪費,電,沒有,實質,貢獻","比特幣 Na,只 Da,會 D,浪費 VC,電 Na,沒有 VJ,實質 Na,貢獻 Na",6,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.4286810323811063,3,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.4286810323811063,1,0,0,0,0,0
piggy37 (小時),[問卦] 比特幣大跌便宜顯卡是不是到了,2022,6,17,12:38,2022/6/17,都用筆電用不到便宜顯卡,2022/06 / 17 ,6月17日,12:38,111.242.25.247,推,"都,用,筆電,用,不,到,便宜,顯卡","都 D,用 P,筆電 Na,用 VC,不 D,到 VC,便宜 VH,顯卡 Na",6,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.1686765391765226,3,垃圾 - 浪費 - 電子 - 挖礦 - 數位 - 礦工 - 能源 - 技術 - 網路 - 地球,0.1686765391765226,0,0,0,0,0,0
piggy37 (小時),[問卦] 比特幣大跌便宜顯卡是不是到了,2022,6,17,12:28:46,2022/6/17,問題是缺工缺料,2022/06 / 17 ,6月17日,12:28:46,49.217.9.3,推,"問題,是,缺,工,缺料","問題 Na,是 SHI,缺 VJ,工 Na,缺料 VH",3,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.0614652241361439,2,騙局 - 詐騙 - 問題 - 東西 - 白癡 - 被騙 - 智障 - 信仰 - 支那 - 傻子,0.0452339553468951,0,0,0,0,0,0
piggy37 (小時),[問卦] 比特幣大跌便宜顯卡是不是到了,2022,6,17,12:42,2022/6/17,九面影片有講到大戶的電價便宜很多,2022/06 / 17 ,6月17日,12:42,118.171.169.2,推,"面,影片,有,講到,大戶,電價,便宜,很多","面 Nf,影片 Na,有 V_2,講到 VE,大戶 Na,電價 DE,便宜 Na,很多 VH",7,顯卡 - 跌到 - 便宜 - 跌破 - 正常 - 繼續 - 價格 - 下去 - 崩潰 - 終於,0.4159670264825385,10,顯卡 - 便宜 - 正常 - 價格 - 終於 - 降價 - 顯示卡 - 原價 - 太少 - 這裡,0.4062766692766338,0,0,0,0,0,0
piggy37 (小時),[問卦] 比特幣大跌便宜顯卡是不是到了,2022,6,17,12:28:46,2022/6/17,還在多緊張啥收,2022/06 / 17 ,6月17日,12:28:46,123.194.173.43,推,"還,在,多,緊張,收","還 D,在 P,多 Dfa,緊張 VH,收 VC",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.188292600687119,-1,自來 - 奇蹟 - 離席 - 五樓 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.1882926006871188,0,0,1,0,0,0
piggy37 (小時),[問卦] 比特幣大跌便宜顯卡是不是到了,2022,6,17,12:44,2022/6/17,年前是現在別搞笑,2022/06 / 17 ,6月17日,12:44,203.66.246.9,推,"年前,是,現在,別,搞笑","年前 Nd,是 SHI,現在 Nd,別 D,搞笑 VA",2,韭菜 - 台灣 - 收割 - nft - 跳樓 - 還是 - 應該 - 抄底 - 割完 - 看看,0.0682141226441133,18,抄底 - 應該 - 跳樓 - hodl - 還是 - 看看 - 以前 - 什麼 - 高點 - 那麼,0.0534669365023683,0,0,0,0,0,0
piggy37 (小時),[問卦] 比特幣大跌便宜顯卡是不是到了,2022,6,17,12:28:46,2022/6/17,電蝦一堆顯卡在逃難,2022/06 / 17 ,6月17日,12:28:46,218.164.139.241,推,"電蝦,堆,顯,卡在,逃難","電蝦 Na,堆 Nf,顯 VK,卡在 VK,逃難 VA",10,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,0.1044700054926303,27,黃金 - 價值 - 用途 - 逃難 - 特性 - 實際 - 請問 - 共識 - 多少 - 實用,0.0868317860117677,0,0,0,0,0,0
a6234709 (永不言棄的肥宅),[問卦] P幣可以變成下個比特幣嗎??,2022,6,17,12:50,2022/6/17,錢,2022/06 / 17 ,6月17日,12:50,42.74.157.228,推,錢,錢 Na,-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.4886616799389156,-1,自來 - 奇蹟 - 離席 - 五樓 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.4886616799389155,0,0,0,0,0,0
a6234709 (永不言棄的肥宅),[問卦] P幣可以變成下個比特幣嗎??,2022,6,17,12:28:46,2022/6/17,還好我存了一些p幣等子孫出來財富自由,2022/06 / 17 ,6月17日,12:28:46,118.170.223.207,推,"還好,存,一些,等,子孫,出來,財富,自由","還好 D,存 VC,一些 Di,等 Na,子孫 Cab,出來 Na,財富 VA,自由 Na",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,1.0,21,財富 - 自由 - allin - 炒底 - 終勝 - 分配 - 追擊 - 歐印 - 時刻 - 貨幣,1.0,0,0,0,0,0,0
a6234709 (永不言棄的肥宅),[問卦] P幣可以變成下個比特幣嗎??,2022,6,17,12:52,2022/6/17,廢到笑,2022/06 / 17 ,6月17日,12:52,203.121.239.77,推,"廢,到,笑","廢 VC,到 P,笑 VA",8,笑死 - 少年 - 幣神 - 人生 - luna - 有夠 - 好笑 - 假死 - 自殺 - 死了,1.0,15,笑死 - 少年 - 幣神 - 有夠 - 好笑 - 文組 - 好玩 - 面對 - 倍倍 - 遺失,1.0,0,0,0,0,0,0
a6234709 (永不言棄的肥宅),[問卦] P幣可以變成下個比特幣嗎??,2022,6,17,12:28:46,2022/6/17,性質不同,2022/06 / 17 ,6月17日,12:28:46,1.200.131.227,推,"性質,不同","性質 Na,不同 VH",4,不是 - 不要 - 知道 - 不會 - 歸零 - 不用 - 完全 - 看到 - 空單 - 沒有,0.1554546124410288,6,不是 - 不要 - 知道 - 不會 - 歸零 - 不用 - 完全 - 看到 - 空單 - 而已,0.1231378786029274,0,0,0,0,0,0
Qoo2222 (Qoo2222),Re: [問卦] 比特幣可以買半顆嗎,2022,6,17,12:54,2022/6/17,與其丟水溝不如給我,2022/06 / 17 ,6月17日,12:54,27.51.73.47,推,"與其,丟,水溝,不如,給","與其 Cbb,丟 VC,水溝 Na,不如 VJ,給 VD",10,黃金 - 比特犬 - 美國 - 戰爭 - 狗狗幣 - 空軍 - 價值 - 比較 - 真的 - 用途,0.1948428916795151,23,比特犬 - 狗狗幣 - 公園 - 聽說 - 記得 - 小心 - 位置 - 狗幣 - 怎麼辦 - 起飛,0.1619234660259892,0,0,0,0,0,0
songgood (ilovegoodgame),[問卦] 比特幣可以買半顆嗎,2022,6,17,12:28:46,2022/6/17,那叫特幣嗎,2022/06 / 17 ,6月17日,12:28:46,42.70.50.68,推,"叫,特幣","叫 VG,特幣 Na",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,1.0,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,1.0,0,0,0,0,0,0
songgood (ilovegoodgame),[問卦] 比特幣可以買半顆嗎,2022,6,17,12:55,2022/6/17,寺幣,2022/06 / 17 ,6月17日,12:55,1.200.4.207,推,寺幣,寺幣 Na,2,韭菜 - 台灣 - 收割 - nft - 跳樓 - 還是 - 應該 - 抄底 - 割完 - 看看,0.2855957305496883,12,nft - 加碼 - 表示 - qq - 定存 - gg - 中肯 - 名言 - 等級 - luna幣,0.2489953456597868,0,0,0,0,0,0
songgood (ilovegoodgame),[問卦] 比特幣可以買半顆嗎,2022,6,17,12:28:46,2022/6/17,匕牛幣還是匕寺幣,2022/06 / 17 ,6月17日,12:28:46,42.75.228.218,推,"匕牛幣,還是,匕寺幣","匕牛幣 Na,還是 D,匕寺幣 Na",2,韭菜 - 台灣 - 收割 - nft - 跳樓 - 還是 - 應該 - 抄底 - 割完 - 看看,0.2137852204328865,18,抄底 - 應該 - 跳樓 - hodl - 還是 - 看看 - 以前 - 什麼 - 高點 - 那麼,0.1842109691056904,0,0,0,0,0,0
songgood (ilovegoodgame),[問卦] 比特幣可以買半顆嗎,2022,6,17,12:57,2022/6/17,推三樓,2022/06 / 17 ,6月17日,12:57,223.139.57.70,推,"推,三樓","推 VC,三樓 Nc",-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.7148938532460946,-1,自來 - 奇蹟 - 離席 - 五樓 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.7148938532460947,0,0,0,0,0,0
songgood (ilovegoodgame),[問卦] 比特幣可以買半顆嗎,2022,6,17,12:28:46,2022/6/17,都可以買,2022/06 / 17 ,6月17日,12:28:46,42.76.97.110,推,"都,可以,買","都 D,可以 D,買 VC",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,1.0,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,1.0,0,0,0,0,0,0
songgood (ilovegoodgame),[問卦] 比特幣可以買半顆嗎,2022,6,17,13:01,2022/6/17,可以,2022/06 / 17 ,6月17日,13:01,220.132.6.137,推,可以,可以 D,9,真的 - 可以 - 哈哈 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.2629128062369614,4,真的 - 哈哈 - 可以 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.2629128062369614,0,0,0,0,0,0
songgood (ilovegoodgame),[問卦] 比特幣可以買半顆嗎,2022,6,17,12:28:46,2022/6/17,可以啊,2022/06 / 17 ,6月17日,12:28:46,101.138.70.230,推,可以,可以 VH,9,真的 - 可以 - 哈哈 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.2493188388632217,4,真的 - 哈哈 - 可以 - 厲害 - 聰明 - 不錯 - 這麼 - 恭喜 - 羨慕 - 身家,0.2493188388632217,0,0,0,0,0,0
songgood (ilovegoodgame),[問卦] 比特幣可以買半顆嗎,2022,6,17,13:04,2022/6/17,玩幣都身家歐印的哪有像你這麼窮,2022/06 / 17 ,6月17日,13:04,223.141.6.132,推,"玩幣,都,身家,歐印,哪,像,你,窮","玩幣 Na,都 D,身家 Na,歐印 VH,哪 DE,像 V_2,你 P,窮 D",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.0846993247361475,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.0822023777437877,0,0,0,0,0,0
songgood (ilovegoodgame),[問卦] 比特幣可以買半顆嗎,2022,6,17,12:28:46,2022/6/17,就是去交易平台買阿,2022/06 / 17 ,6月17日,12:28:46,1.200.176.75,推,"就是,去,交易,平台,買","就是 Cbb,去 D,交易 VA,平台 Na,買 VC",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.1851317743105581,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.1732279103268983,0,0,0,0,0,0
Workforme (′‧ω‧‵),[新聞] 比特幣面臨2萬美元保衛戰 老手最擔心跌破,2022,6,16,13:08,2022/6/16,allin身家了,2022/06 / 16 ,6月16日,13:08,150.116.232.6,推,"allin,身家","allin FW,身家 Na",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.0039001953770904,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.0026523285631819,0,0,0,0,0,0
Workforme (′‧ω‧‵),[新聞] 比特幣面臨2萬美元保衛戰 老手最擔心跌破,2022,6,16,12:28:46,2022/6/16,可以把一個國家買下來囉,2022/06 / 16 ,6月16日,12:28:46,118.168.192.210,推,"可以,把,國家,買下來,囉","可以 D,把 P,國家 Nf,買下來 Na,囉 VB",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,1.0,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,1.0,0,0,0,0,0,0
Workforme (′‧ω‧‵),[新聞] 比特幣面臨2萬美元保衛戰 老手最擔心跌破,2022,6,16,13:13,2022/6/16,是不是有國家用比特幣當國幣啊,2022/06 / 16 ,6月16日,13:13,220.132.115.201,推,"是,不是,有,國家,用,比特幣,當,國幣","是 SHI,不是 Cbb,有 V_2,國家 Na,用 P,比特幣 Na,當 VG,國幣 Na",5,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,0.0831295543747132,14,政府 - 國家 - 世界 - 監管 - 去中心化 - 沒有 - 幣圈 - 農民 - 愛國 - 外國,0.0786201712762699,0,0,0,1,0,0
Workforme (′‧ω‧‵),[新聞] 比特幣面臨2萬美元保衛戰 老手最擔心跌破,2022,6,16,12:28:46,2022/6/16,很爽吧薪水越給越少,2022/06 / 16 ,6月16日,12:28:46,111.250.220.192,推,"很,爽吧,薪水,越,給,越,少","很 Dfa,爽吧 VH,薪水 Na,越 D,給 VD,越 D,少 VH",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.0981721682044397,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.0860319022297587,0,0,0,0,0,0
Workforme (′‧ω‧‵),[新聞] 比特幣面臨2萬美元保衛戰 老手最擔心跌破,2022,6,16,13:30,2022/6/16,準備三千美收,2022/06 / 16 ,6月16日,13:30,180.217.140.177,推,"準備,美收","準備 VC,美收 Na",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.915590659076713,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.9071392590177596,0,0,0,0,0,0
Workforme (′‧ω‧‵),[新聞] 比特幣面臨2萬美元保衛戰 老手最擔心跌破,2022,6,16,12:28:46,2022/6/16,幣本位的人嗯,2022/06 / 16 ,6月16日,12:28:46,42.73.242.173,推,"幣,本位,人,嗯","幣 Na,本位 Na,人 DE,嗯 Na",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,1.0,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,1.0,0,0,0,0,0,0
Workforme (′‧ω‧‵),[新聞] 比特幣面臨2萬美元保衛戰 老手最擔心跌破,2022,6,16,13:56,2022/6/16,委內瑞拉跟薩爾瓦多政府表示,2022/06 / 16 ,6月16日,13:56,112.78.86.133,推,"委內瑞拉,跟,薩爾瓦多,政府,表示","委內瑞拉 Nc,跟 Caa,薩爾瓦多 Nc,政府 Na,表示 VE",5,加密貨幣 - 政府 - 國家 - 世界 - 監管 - 去中心化 - 加密 - 沒有 - 量子 - 加密幣,0.0037284031232308,14,政府 - 國家 - 世界 - 監管 - 去中心化 - 沒有 - 幣圈 - 農民 - 愛國 - 外國,0.0024833975071806,0,0,0,0,0,0
Workforme (′‧ω‧‵),[新聞] 比特幣面臨2萬美元保衛戰 老手最擔心跌破,2022,6,16,12:28:46,2022/6/16,貨幣只要還能換批薩就有價值,2022/06 / 16 ,6月16日,12:28:46,27.51.1.78,推,"貨幣,只要,還,能,換,批薩,就,有,價值","貨幣 Na,只要 Cbb,還 D,能 D,換 VC,批薩 Na,就 D,有 V_2,價值 Na",0,比特幣 - 美金 - 交易所 - 股票 - 貨幣 - 美元 - 交易 - 投資 - 價值 - 銀行,0.1717432668852018,0,比特幣 - 美金 - 交易所 - 股票 - 美元 - 貨幣 - 交易 - 投資 - 價值 - 銀行,0.1614049370456317,0,0,0,0,0,0
Workforme (′‧ω‧‵),[新聞] 比特幣面臨2萬美元保衛戰 老手最擔心跌破,2022,6,16,16:47,2022/6/16,剛買的時候才跌到了,2022/06 / 16 ,6月16日,16:47,150.116.238.199,推,"剛,買,時候,才,跌到","剛 D,買 VC,時候 DE,才 Na,跌到 Da",1,歐印 - 現在 - allin - 自由 - 財富 - 進場 - 上車 - 可以 - 時候 - 機會,0.1798631509956978,1,歐印 - 現在 - allin - 進場 - 可以 - 時候 - 攤平 - 趕快 - 準備 - 幹嘛,0.1502416963491188,0,0,0,0,0,0
casco5566 (卡斯摳),Re: [問卦] 比特幣3天內會破兩萬鎂嗎？,2022,6,15,12:28:46,2022/6/15,崩房,2022/06 / 15 ,6月15日,12:28:46,223.137.12.175,推,崩房,崩房 VA,-1,自來 - 奇蹟 - 五樓 - 離席 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.627011080426447,-1,自來 - 奇蹟 - 離席 - 五樓 - 墜機 - 蚵仔 - 鴿子 - 高歌 - 萬保衛戰 - 樂透,0.6270110804264469,0,0,0,0,0,0
defendor007 (阿里巴巴我在這),[問卦] 比特幣3天內會破兩萬鎂嗎？,2022,6,15,11:55:46,2022/6/15,發言太粗爆,2022/06 / 15 ,6月15日,11:55:46,49.216.224.89,推,"發言,太,粗,爆","發言 VA,太 Dfa,粗 VH,爆 VH",3,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.549881221727869,2,騙局 - 詐騙 - 問題 - 東西 - 白癡 - 被騙 - 智障 - 信仰 - 支那 - 傻子,0.5439210953760668,0,0,0,0,0,0
defendor007 (阿里巴巴我在這),[問卦] 比特幣3天內會破兩萬鎂嗎？,2022,6,15,11:57,2022/6/15,虛擬貨幣好玩就在這晚上睡一覺腰斬,2022/06 / 15 ,6月15日,11:57,27.52.37.238,推,"虛擬貨幣,好玩,就,在,晚上,睡,覺,腰斬","虛擬貨幣 Na,好玩 VH,就 D,在 P,晚上 Nd,睡 VA,覺 Na,腰斬 VB",3,虛擬貨幣 - 虛擬幣 - 騙局 - 詐騙 - 虛擬 - 東西 - 問題 - 白癡 - 法幣 - 被騙,0.554004399086647,7,虛擬貨幣 - 虛擬幣 - 虛擬 - 法幣 - 換成 - 鬱金香 - 價值 - 實體 - 持有 - 垃圾,0.5470440016806641,0,0,0,0,0,0
defendor007 (阿里巴巴我在這),[問卦] 比特幣3天內會破兩萬鎂嗎？,2022,6,15,11:55:46,2022/6/15,完了,2022/06 / 15 ,6月15日,11:55:46,50.92.39.94,推,完了,完了 VH,2,韭菜 - 台灣 - 收割 - nft - 跳樓 - 還是 - 應該 - 抄底 - 割完 - 看看,0.2132086582014664,9,韭菜 - 收割 - 割完 - 進場 - 完了 - 就是 - 爽割 - 難懂 - 本來 - 馬上,0.1759992436448179,0,0,1,0,0,0
